id,calories,proteins,fat,carbohydrate,name,image
414,193.0,42.0,1.5,0.0,Ikan Asin kering,https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/ikan-asinn.jpg
415,430.0,58.2,23.6,0.0,Ikan Asin pari goreng,https://img-global.cpcdn.com/recipes/Recipe_2015_01_31_12_33_39_810_87c9c03bd7c9a069b268/680x482cq70/ikan-pari-goreng-foto-resep-utama.jpg
416,652.0,40.4,54.3,0.0,Ikan Asin pepetek goreng,https://img-global.cpcdn.com/recipes/63c1692184e591d6/1200x630cq70/photo.jpg
417,319.0,6.9,31.7,0.0,Ikan Asin sirinding goreng,https://images.tokopedia.net/img/cache/700/product-1/2020/2/4/7723047/7723047_740a394f-4f87-467c-bb24-6ff77d857edd_1224_1224.jpg
418,430.0,33.4,32.4,0.0,Ikan Asin teri goreng,https://img-global.cpcdn.com/recipes/15714e008b15f3e0/680x482cq70/teri-segar-goreng-tanpa-minyak-foto-resep-utama.jpg
419,198.0,19.0,13.0,0.0,Ikan Bader (Tawes),https://3.bp.blogspot.com/-QIgcZ7K-sU4/XCHN03j4UGI/AAAAAAAAGjQ/Lmq-K-j5qQgIR-aSasCnx01eQ9bND4pfwCLcBGAs/s1600/ikan%2Btawes%2B1.jpg
420,107.0,16.5,3.9,1.5,Ikan balong segar,https://upload.wikimedia.org/wikipedia/commons/9/98/Maroon_Clown_Fish444.jpg
421,112.0,20.0,1.3,3.7,Ikan bambangan segar,https://workamerica.co/wp-content/uploads/2020/03/kakap-merah.jpg
422,129.0,20.0,4.8,0.0,Ikan Bandeng,https://images.tokopedia.net/blog-tokopedia-com/uploads/2021/08/Featured_Manfaat-Ikan-Bandeng.jpg
423,296.0,17.1,20.3,11.3,Ikan bandeng presto masakan,https://www.philips.com/c-dam/b2c/id_ID/experience/ho/cooking/iikan-goreng-thumbnail.jpg
424,111.0,19.4,0.9,4.8,Ikan banjar segar,https://altarafish.com/wp-content/uploads/2019/02/kembung-banjar-2.jpg
425,78.0,14.5,0.6,3.7,Ikan baronang segar,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/tangerangraya/2021/10/Baronang1.jpg
426,144.0,17.8,5.8,5.2,Ikan baung bakar,https://dherdian.files.wordpress.com/2014/12/ikan-baung.jpg
427,123.0,15.1,5.5,3.3,Ikan baung segar,https://www.pustakadunia.com/media/posts/9/green-baung.jpg
428,96.0,19.0,1.7,0.0,Ikan Bawal,https://cdn0-production-images-kly.akamaized.net/C-d15AzyqyZ6g3FXgdgNiM0vT8w=/881x0:3882x3001/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3083206/original/068408300_1584935571-shutterstock_1543262462.jpg
429,138.0,14.0,0.7,7.4,Ikan Bekasang,https://www.surabayapagi.com/po-content/photo/big/a782bead716a8dbee3762c8c79ec4e54.jpg
430,128.0,18.0,3.0,7.2,Ikan Belida bakar,https://nilaigizi.com/assets/images/produk/produk_1535645437.JPG
431,80.0,14.7,1.4,2.2,Ikan Belida segar,https://asset.kompas.com/crops/1fAzPKIXKLg0zUIFq1noM_71D44=/73x0:916x562/750x500/data/photo/2021/09/07/6137430f50e33.jpg
432,417.0,25.9,19.4,32.0,Ikan Belut Segar goreng,https://kbu-cdn.com/dk/wp-content/uploads/belut-goreng-crispy.jpg
433,82.0,6.7,1.0,10.9,Ikan Belut Segar mentah,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/9/57ed09de-9e7e-4d05-9de8-d85353362446.jpg
434,66.0,14.0,0.0,0.0,Ikan Beunteur,https://agrozine.id/wp-content/uploads/2022/10/Ikan-Wader.jpg
435,90.0,14.9,2.5,2.1,Ikan biawan segar,https://panennews.com/wp-content/uploads/2020/06/Ikan-Biawan.jpg
436,88.0,14.2,0.7,6.2,Ikan bili segar,https://cdn.shopify.com/s/files/1/0592/8633/products/Ikan_Bilis.jpg?v=1523265834
437,100.0,14.7,2.4,4.9,Ikan bubara segar,https://cdn.antaranews.com/cache/800x533/2021/09/17/IMG-20210917-WA0002_2.jpg
438,134.0,25.5,1.3,5.0,Ikan bulan-bulan segar,https://upload.wikimedia.org/wikipedia/commons/1/1a/Megalops_cyprinoides2.jpg
439,204.0,34.2,5.6,1.9,Ikan cakalang asap mentah,https://jurnal6.com/wp-content/uploads/2021/11/received_532156504848726.jpeg
440,198.0,36.5,2.2,5.5,Ikan cakalang asin mentah,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/7/7/76b181bf-a94c-4a34-a2b4-5e1c4ba01dc5.jpg
441,120.0,11.3,3.9,10.0,Ikan cakalang hati segar,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/07/13/2233154868.jpg
442,116.0,11.2,1.2,10.2,Ikan cakalang jantung segar,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/07/13/2233154868.jpg
443,86.0,10.2,1.1,8.7,Ikan cakalang perut segar,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/07/13/2233154868.jpg
444,107.0,19.6,0.7,5.5,Ikan cakalang segar,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/07/13/2233154868.jpg
445,81.0,11.4,1.9,3.8,Ikan calo/ peda mentah,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2021/11/22/2261616866.jpg
446,101.0,11.5,4.1,4.6,Ikan daun segar,https://nilaigizi.com/assets/images/produk/produk_1535461660.jpg
447,109.0,17.0,4.0,0.0,Ikan Ekor Kuning,https://id-live-01.slatic.net/p/a050c6abf2757b9dd5d9e179ac5f6f58.jpg
448,261.0,38.1,2.3,21.9,Ikan Gabus asap mentah,https://id-test-11.slatic.net/p/bb5a949dcbe534ed2ecdfd98a8e9c07b.jpg
449,292.0,58.0,4.0,0.0,Ikan Gabus kering,https://nilaigizi.com/assets/images/produk/produk_1535646586.jpg
450,74.0,25.2,1.7,0.0,Ikan Gabus segar,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/10/17/13ad7cdb-015a-4298-a4ef-f698a1143555.jpg
451,267.0,23.1,19.4,0.2,Ikan gete goreng,https://nilaigizi.com/assets/images/produk/produk_1535646628.jpg
452,101.0,10.3,3.7,6.7,Ikan hitam segar,https://www.fishbase.se/images/species/Lachr_u2.jpg
453,298.0,46.3,3.6,20.2,Ikan hiu kering,https://nilaigizi.com/assets/images/produk/produk_1535646676.jpg
454,57.0,10.7,0.3,2.2,Ikan hiu segar,https://awsimages.detik.net.id/community/media/visual/2021/10/21/ilustrasi-ikan-hiu.jpeg?w=1200
455,77.0,15.6,0.9,1.6,Ikan kacangan segar,https://gratisongkir-storage.com/products/900x900/GgmwAfyK453X.jpg
456,92.0,20.0,0.7,0.0,Ikan kakap segar,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/30105045/Tinggi-Protein-Ini-X-Manfaat-Ikan-Kakap-untuk-Kesehatan.jpg
457,82.0,11.4,1.2,6.4,Ikan kakatua segar,https://jagalaut.id/wp-content/uploads/2022/05/IMG_3929.jpg
458,132.0,17.0,6.7,0.8,Ikan kapar segar,https://upload.wikimedia.org/wikipedia/commons/b/b0/Belont_hasselt_100523-1755_sap.JPG
459,162.0,31.7,2.8,0.3,Ikan katombo asin,https://img-global.cpcdn.com/recipes/4e1636ada1bc35e0/1200x630cq70/photo.jpg
460,110.0,12.6,4.2,5.4,Ikan kawalinya segar,https://assets.ayobandung.com/crop/0x0:0x0/x/photo/2022/03/18/236634727.png
461,302.0,70.7,1.9,0.4,Ikan kayu kering,https://nilaigizi.com/assets/images/produk/produk_1535646769.jpg
462,103.0,22.0,1.0,0.0,Ikan Kembung,https://asset.kompas.com/crops/G41p2wbQwOBGvIZvV4aU4qOQtBQ=/0x0:1000x667/750x500/data/photo/2023/03/18/64153daddd7cc.jpg
463,70.0,10.8,0.7,5.2,Ikan kima segar,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2022/01/19/kima-yic-artikel-by-tionjpg-20220119124005.jpg
464,147.0,17.5,6.5,5.4,Ikan Lais bakar,https://dotdolan.com/wp-content/uploads/2022/04/Olahan-Lais_IG-@rukurukuresto-e1649583973110.jpeg
465,109.0,22.0,1.7,0.0,Ikan Layang,https://lintasbalikpapan.com/asset/foto_berita/Ikan_Layang_2.jpg
466,82.0,18.0,1.0,0.4,Ikan layur segar,https://ikanwiki.com/gambar/gambar_besar/ikanlay.webp
467,90.0,20.4,0.9,0.0,Ikan lehoma segar,https://2.bp.blogspot.com/-hcHeOSZ-k-M/VkNmXVXuJFI/AAAAAAAABPU/lU_LNkEOoHo/s1600/MAlalugis.jpg
468,252.0,19.9,19.1,0.0,Ikan Lele goreng,https://kbu-cdn.com/dk/wp-content/uploads/lele-goreng-bumbu-lengkuas.jpg
469,112.0,20.0,3.0,0.0,Ikan Lemuru,https://images.tokopedia.net/img/cache/700/product-1/2020/6/12/101531639/101531639_f8f0374d-3534-4642-84c3-530d9b1fb3f0_690_690.jpg
470,104.0,15.6,3.2,2.0,Ikan lidah segar,https://homemadeindonesia.com/apihmi/images/datatoko/K3DE232FF89_brg66792.jpg
471,258.0,40.3,2.3,18.9,Ikan lomak asin mentah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/31/7abefabd-7a9c-4faa-91f8-6a17ff7d0616.jpg
472,99.0,20.6,1.4,0.9,Ikan malalugis segar,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Decapterus_koheru_%28koheru%29.jpg/1200px-Decapterus_koheru_%28koheru%29.jpg
473,86.0,16.0,2.0,0.0,Ikan Mas,https://static.republika.co.id/uploads/images/inpicture_slide/ikan-mas_220111065132-645.jpg
474,188.0,19.3,12.2,0.0,Ikan Mas goreng,https://cdn1-production-images-kly.akamaized.net/PoXdFBAzit7rJj6MDEQSxQ35dT8=/0x462:5162x3371/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2930376/original/062217400_1570175183-shutterstock_445394449.jpg
475,209.0,15.2,11.3,11.8,Ikan Mas pepes,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/01/06/1877204615.jpg
476,97.0,17.9,2.0,0.4,Ikan mayong segar,https://homemadeindonesia.com/apihmi/images/datatoko/K0B6216F87F_brg17106.jpg
477,598.0,74.3,26.9,9.2,Ikan Mujair dendeng goreng,https://img-global.cpcdn.com/recipes/c49ebd05c391ae54/680x482cq70/dendeng-mujair-foto-resep-utama.jpg
478,582.0,68.3,15.2,37.2,Ikan Mujair dendeng mentah,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/5/21/38d1433b-a298-46d1-8f07-797840199762.jpg.webp
479,416.0,46.9,23.9,0.0,Ikan Mujair goreng,https://kurio-img.kurioapps.com/22/10/07/3521e216-d7b3-498d-a045-95973e196c36.jpg
480,121.0,21.7,2.8,0.8,Ikan Mujair pepes,https://sweetrip.id/wp-content/uploads/2022/10/a-pepeas.jpg
481,89.0,18.7,1.0,0.0,Ikan Mujair segar,https://s4.bukalapak.com/img/9282888648/large/1792856_scaled.jpg
482,154.0,16.8,5.0,10.5,Ikan nasu metti segar,https://img-global.cpcdn.com/recipes/a9e68b1f59b7db4c/680x482cq70/ikan-kuah-kuning-nasu-bale-menre-bhs-bugis-foto-resep-utama.jpg
483,125.0,21.3,3.4,2.2,Ikan oci kembung segar,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/10/17065323/Jarang-Disadari-Ini-X-Manfaat-Ikan-Kembung-bagi-Kesehatan.jpg
484,152.0,17.6,6.1,6.7,Ikan Papuyu bakar,https://img-global.cpcdn.com/recipes/c0df8c1401aba288/1200x630cq70/photo.jpg
485,120.0,14.3,4.9,4.6,Ikan papuyu/ betok segar,https://www.researchgate.net/publication/334733354/figure/fig1/AS:785755827888128@1564350196700/Gambar-5-Papuyu-Anabas-testudineus.ppm
486,144.0,17.5,6.3,4.3,Ikan Patin bakar,https://awsimages.detik.net.id/community/media/visual/2022/05/16/resep-ikan-patin-bakar-bumbu-kecap-pedas_43.jpeg?w=1200
487,132.0,17.0,6.6,1.1,Ikan Patin segar,https://trubus.id/wp-content/uploads/2022/08/Tiga-Olahan-Enak-Berbahan-Baku-Ikan-Patin-dok.-trubus.jpg
488,156.0,28.0,4.0,2.0,Ikan peda banjar mentah,https://images.tokopedia.net/img/cache/500-square/product-1/2020/4/28/7175728/7175728_25c6290f-ccb7-47d2-a15c-1266d270670a_1000_1000.jpg
489,176.0,32.0,4.4,0.0,Ikan Pepetek,https://upload.wikimedia.org/wikipedia/commons/1/18/Eubleekeria_splendens.jpg
490,157.0,28.0,4.2,1.8,Ikan Pindang banjar mentah,https://images.tokopedia.net/img/cache/700/VqbcmM/2020/9/9/44e37968-f73e-414b-85e9-9827c1aa143d.jpg
491,170.0,31.0,4.2,0.0,Ikan Pindang benggol mentah,https://images.tokopedia.net/img/cache/700/product-1/2020/5/18/100272860/100272860_f2502f9f-9d38-4cdd-b059-e7ca97aa1eff_663_663
492,153.0,30.0,2.8,0.0,Ikan Pindang layang mentah,https://cf.shopee.co.id/file/0e26765825aea3e4317d06e1bdc59e54
493,142.0,27.0,3.0,0.0,Ikan Pindang selar mentah,https://s3.dimanaja.com/resep/cover/pindang-ikan-selar-e069d05.webp
494,415.0,61.3,17.6,2.9,Ikan sale lais mentah,https://images.tokopedia.net/img/cache/700/product-1/2016/10/28/4294887/4294887_93a595e0-6049-492f-9da8-1a9d01d36dba.jpg
495,534.0,40.2,39.3,4.9,Ikan Sale segar,https://www.bengkulutoday.com/sites/default/files/article/2021-04/salai.jpg
496,284.0,34.1,9.9,14.6,Ikan saluang kering mentah,https://cf.shopee.co.id/file/7c26ef3abb212c815cac1b6bb8aa7314
497,113.0,13.9,4.9,3.4,Ikan saluang segar,https://upload.wikimedia.org/wikipedia/id/0/0d/Rasbora-borapatensis.jpg
498,240.0,21.7,7.7,20.7,Ikan sanggang masakan,https://img-global.cpcdn.com/recipes/fafa134ca5a95acb/680x482cq70/ikan-bakar-kelabau-ala-mamak-tya-foto-resep-utama.jpg
499,109.0,19.9,1.8,3.4,Ikan sarden segar,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/02/17/2999385616.jpg
500,113.0,17.0,4.5,0.0,Ikan Segar,https://awsimages.detik.net.id/community/media/visual/2018/10/29/00c23498-0ad9-42cc-b788-2a04cd3e8fc5.jpeg?w=650&q=90
501,194.0,38.0,3.5,0.0,Ikan Selar kering,https://awsimages.detik.net.id/community/media/visual/2022/01/03/cara-menggoreng-ikan-selar-1_43.jpeg?w=700&q=90
502,138.0,27.0,3.3,0.0,Ikan selar kuning cue mentah,https://upload.wikimedia.org/wikipedia/commons/3/3e/Selaro_leptole_100812-6006_tdp.jpg
503,100.0,18.8,2.2,0.0,Ikan selar segar,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Selaro_leptole_100812-6006_tdp.jpg/1200px-Selaro_leptole_100812-6006_tdp.jpg
504,289.0,38.0,14.0,0.0,Ikan Sepat kering,https://nnc-media.netralnews.com/286497-ikan%20sepat%20kering-kompasiana.jpg
505,84.0,15.2,0.6,4.7,Ikan sepat segar,https://i0.wp.com/agrotek.id/hewan/wp-content/uploads/2021/07/Jenis-Ciri-Habitat-dan-Makanan-Ikan-Sepat.jpg?fit=1366%2C768&ssl=1
506,81.0,11.4,1.9,3.8,Ikan sidat segar,https://mfcepusluh.bpsdmkp.kkp.go.id/asset/foto_berita/SIDAT_OK_-1.jpg
507,199.0,34.1,3.8,7.1,Ikan sunu asin mentah,https://s1.bukalapak.com/img/10859818002/large/data.jpeg
508,111.0,13.3,3.4,6.7,Ikan sunu segar,https://upload.wikimedia.org/wikipedia/commons/3/32/Plectropomus_leopardus.jpg
509,88.0,15.9,0.9,4.1,Ikan tahuman segar,https://rimbakita.com/wp-content/uploads/2021/01/ikan-toman.jpg
510,96.0,19.5,1.1,2.0,Ikan tarmon segar,https://nakamaaquatics.id/wp-content/uploads/2018/05/Indo-Pasific-Tarpon.png
511,95.0,15.8,0.7,6.5,Ikan telan segar,https://blogger.googleusercontent.com/img/a/AVvXsEgba6E89_I30f-0A_i3n5JS5xSCizdlJInQuk2baiseXg5ni9m3oW5P_m19BjUXNHT5-TTWCNUPtQwytE_eODWyGe9_yv6W5m6EzITwy12weA1rdZE5V5qnaUYlq_0ekxES9VRKpBrBYvmP0Bu2B4coMg1fx1gKJXs4andJfgUVrKfxbkUp1G0rB-240Q=w1200-h630-p-k-no-nu
512,358.0,20.7,26.4,9.4,Ikan telur asin mentah,https://i0.wp.com/resepkoki.id/wp-content/uploads/2017/09/Fish-roe.jpg?fit=540%2C404&ssl=1
513,204.0,16.0,15.0,0.0,Ikan Tembang,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/19/87543f36-a30b-438c-87df-cc28f4fef66c.jpg
514,101.0,15.1,4.1,1.0,Ikan tempahas segar,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Wallagonia_leerii.jpg/1200px-Wallagonia_leerii.jpg
515,316.0,60.1,6.5,22.4,Ikan tepung mentah,https://www.hypermart.co.id/wp-content/uploads/elementor/thumbs/39-p5q08kcf3d0lwn296wiprds6lco6xhci500fw5m7fc.jpg
516,98.0,19.6,1.7,1.0,Ikan terbang segar,https://cdn1-production-images-kly.akamaized.net/2nIB6HIv40IwoVBiHpf01GwGYG4=/1280x720/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/1379786/original/078541800_1476951455-ikan-terbang.jpg
517,277.0,60.0,2.3,1.8,Ikan Teri bubuk,https://healthycornersby.com/wp-content/uploads/2020/02/WhatsApp-Image-2020-02-24-at-9.55.30-AM.jpeg
518,170.0,33.4,3.0,0.0,Ikan Teri kering,https://cdn0-production-images-kly.akamaized.net/4bbReyz-sVqbGn_hW5cfWFGKH3k=/735x0:1734x1332/469x625/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2874061/original/070741100_1565075348-shutterstock_1277489326.jpg
519,331.0,68.7,4.2,0.0,Ikan Teri Kering tawar,https://id-live-01.slatic.net/p/2c66b75ba7c1ae5fc1aff0e6ba330871.jpg
520,144.0,32.5,0.6,0.0,Ikan Teri Nasi kering,https://s0.bukalapak.com/img/54156313/large/teri_nasi.jpg
521,74.0,10.3,1.4,4.1,Ikan teri segar,https://imgx.parapuan.co/crop/158x87:1101x703/945x630/photo/2022/03/17/istock-1338406521jpg-20220317072335.jpg
522,347.0,48.8,6.4,19.6,Ikan Teri tepung,https://kbu-cdn.com/dk/wp-content/uploads/teri-kriuk.jpg
523,82.0,17.4,0.4,2.3,Ikan titang segar,https://www.greeners.co/wp-content/uploads/2021/06/Ikan-Kiper.jpg
524,100.0,13.7,1.5,8.0,Ikan tongkol segar,https://upload.wikimedia.org/wikipedia/commons/5/5d/Euthyn_affin_101018-8111_tdp.jpg
525,96.0,19.2,2.0,0.2,Ikan turi segar,https://www.garnesia.com/images/vendor/v4934.jpg
526,474.0,7.6,21.6,62.3,Intip goreng,https://img-global.cpcdn.com/recipes/4dece0e171a7ee52/1200x630cq70/photo.jpg
527,496.0,30.3,33.5,18.4,Itik alabio daging dendeng mentah,https://2.bp.blogspot.com/-SbmA8hgkc0o/WJCLWXFxWdI/AAAAAAAAAew/-RmRX3YjJ3EtldaLu6fvsQoQvowStN2OwCLcB/s1600/287162783_4_644x461_dendeng-itik-rina-asli-amuntai-rumah-tangga.jpg
528,156.0,2.7,1.3,33.3,Jagung grontol,https://img-global.cpcdn.com/recipes/763fb46246f99eb2/680x482cq70/grontol-jagung-foto-resep-utama.jpg
529,361.0,8.7,4.5,72.4,Jagung Kuning giling,https://i0.wp.com/hobiternak.com/wp-content/uploads/2018/10/Jagung-Giling.jpg?ssl=1
530,129.0,4.1,1.3,30.3,Jagung Kuning muda,https://asset.kompas.com/crops/HUdXp3hvaVaonEfuXn7HIdFl66A=/100x98:900x632/750x500/data/photo/2023/04/25/6447c89e49faa.jpg
531,307.0,7.9,3.4,63.6,Jagung Kuning pipil baru,https://img.freepik.com/free-photo/heap-grains-maiz-background-pile_1417-409.jpg?w=1060&t=st=1684231990~exp=1684232590~hmac=fe077cdb34e08b9400fe5947a004f01634731054b42142ff29ea2ae9c6a7c519
532,366.0,9.8,7.3,69.1,Jagung kuning pipil kering mentah,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/3/9/46770004-bb6d-4090-9004-d533f57099b6.jpg
533,355.0,9.2,3.9,73.7,Jagung Kuning pipil lama,https://img.freepik.com/free-photo/heap-grains-maiz-background-pile_1417-409.jpg?w=1060&t=st=1684231990~exp=1684232590~hmac=fe077cdb34e08b9400fe5947a004f01634731054b42142ff29ea2ae9c6a7c519
534,154.0,3.8,3.5,28.4,Jagung kuning pipil rebus,https://asset-a.grid.id/crop/0x0:0x0/700x0/photo/2021/11/13/webpnet-resizeimage-2021-11-1-20211113101409.jpg
535,140.0,4.7,1.3,33.1,Jagung Kuning segar,https://img.freepik.com/free-photo/fresh-corn-wooden-table_93675-128402.jpg?w=1060&t=st=1684232021~exp=1684232621~hmac=042e896b6f66894e080286eff787ce22c624d05b8a23aca7b2a8697e1db9c2a4
536,355.0,9.2,3.9,73.7,Jagung kuning tepung,https://asset.kompas.com/crops/DML-7ulQtT9LImhG3ktsEsZGSvk=/0x0:780x520/780x390/data/photo/2020/06/28/5ef8bf9a2b929.jpg
537,35.0,2.2,0.1,7.4,Jagung muda,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/5/30/92010621-b054-4943-a591-999d1a51d8f6.jpg
538,147.0,5.1,0.7,31.5,Jagung muda kuning mentah,https://cdn0-production-images-kly.akamaized.net/TEujZlJaBxECV4gi2Q1Wsm-MQEM=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2861087/original/051181600_1563862977-corn-4318296_1920.jpg
539,142.0,5.0,0.7,30.3,Jagung muda rebus,https://img-global.cpcdn.com/recipes/692c7955006bca76/1200x630cq70/photo.jpg
540,367.0,6.2,5.1,76.2,Jagung pipil var. harapan kering,https://s2.bukalapak.com/img/7921308452/large/IMG_20180418_WA0037_scaled.jpg
541,368.0,5.5,4.6,78.0,Jagung pipil var. metro kering,https://cdn.antaranews.com/cache/800x533/2011/05/20110519103631tanaman.gif
542,361.0,8.7,4.5,72.4,Jagung Putih giling,https://s.alicdn.com/@sc04/kf/Af5e0567d01f840f1be84540684200cabd.png
543,129.0,4.1,1.3,30.3,Jagung Putih muda,https://awsimages.detik.net.id/community/media/visual/2023/01/30/resep-tumis-jagung-muda-dan-ayam-1_43.jpeg?w=480
544,307.0,7.9,3.4,63.6,Jagung Putih pipil baru,https://sg-live-01.slatic.net/p/2d3e9d117d7da5fe175c4490faa98074.jpg
545,355.0,9.2,3.9,73.7,Jagung Putih pipil lama,https://sg-live-01.slatic.net/p/2d3e9d117d7da5fe175c4490faa98074.jpg
546,140.0,4.7,1.3,33.1,Jagung Putih segar,https://cdn.timesmedia.co.id/images/2018/05/01/Jagung-Putih-Bukalapak.jpg
547,175.0,1.8,1.8,35.0,Jagung Rebus ,https://asset.kompas.com/crops/L0i8I7tD8bIDLcs9nVG_Ok9egfI=/0x0:1000x667/750x500/data/photo/2021/10/05/615b9e713eeda.jpg
548,148.9,10.4,10.4,20.1,Jagung Sayur (tumis) ,https://ibusayur.my.id/wp-content/uploads/2022/08/ibusayur.my.id-sayur-nangka-51661b26-eb56-4072-8613-65cb6b4c2ecb.png
549,374.0,9.4,2.2,79.1,Jagung titi,https://www.goodnewsfromindonesia.id/uploads/post/large-jagung-titi-khas-nusa-tenggara-timur-tagar-auto-x2-6d59375d908da9e03022e47ce4038409.jpg
550,51.0,1.5,1.0,10.1,Jahe,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/yGGUi3g36leAkNBWE0jT6/original/044762400_1598525725-Ini-Bedanya-Manfaat-Jahe-Merah-Jahe-Putih-dan-Jahe-Emprit-shutterstock_585874265.jpg
551,289.0,11.0,4.0,61.0,Jali,https://statics.indozone.news/content/2020/11/20/qEsjPJP/jali-jali-superfood-dengan-pemanfaatan-terbatas-di-indonesia98_700.jpg
552,239.0,0.5,0.6,64.5,Jam selai,https://i0.wp.com/pinkkorset.com/wp-content/uploads/2016/07/selai.jpg
553,286.0,48.5,9.2,2.3,Jambal goreng,https://img-global.cpcdn.com/recipes/c8380e9b21a49f17/680x482cq70/ikan-asin-jambal-goreng-renyah-tips-foto-resep-utama.jpg
554,46.0,0.6,0.0,11.8,Jambu Air,https://demfarm.id/wp-content/uploads/2022/08/rose-apples-or-chomphu-isolated-on-white-backgroun-2021-09-03-19-03-57-utc-1024x768.jpg
555,49.0,0.9,0.3,12.2,Jambu Biji,https://asset.kompas.com/crops/4TGyZIJJ3wev1NuC6g-2Pggg6tA=/51x58:931x644/750x500/data/photo/2022/10/28/635b7364a7089.jpg
556,61.0,0.9,0.3,15.4,Jambu biji putih tidak berbiji,https://asset.kompas.com/crops/5tqZoxNrD7W4y60L4TJeRG9hIDM=/2x1:1000x667/375x240/data/photo/2021/06/15/60c8497419234.jpg
557,56.0,0.6,0.3,14.2,Jambu Bol,https://asset.kompas.com/crops/CRaVBVmC7B0888k4y86iwwNsCvo=/0x41:1000x707/750x500/data/photo/2021/06/15/60c82d8d8e0d2.jpg
558,64.0,0.7,0.6,15.8,Jambu Monyet buah,https://images.tokopedia.net/img/cache/500-square/product-1/2018/1/7/15542540/15542540_dac5a5c7-8e74-415d-b2c9-2725481acb7d_705_628.jpg
559,350.0,6.2,1.4,78.2,Jampang huma mentah,https://assets.tokko.io/ff2dd45e-0891-49db-bf59-8cb4abad9ad1/products/images/4332adf2-41b4-4e4c-8a05-404d66b7d3b7
560,45.0,2.5,3.9,0.0,Jamur Coklat (kulat siau),https://img-global.cpcdn.com/recipes/a08c63a31c3cf541/680x482cq70/kolat-tiungkulat-siaujamur-merahjamur-kalimantanjamur-hutan-foto-resep-utama.jpg
561,296.0,9.4,1.1,62.0,Jamur encik,https://asset-a.grid.id//crop/0x0:0x0/700x0/photo/2019/10/29/3488789990.jpg
562,294.0,16.0,0.9,64.6,Jamur kuping kering,https://asset.kompas.com/crops/3caJpamNwFqn62cq9Tf8ZRPsIh4=/0x41:1000x707/750x500/data/photo/2021/12/06/61ad642aaebd0.jpg
563,21.0,3.8,0.6,0.9,Jamur kuping segar,https://res.cloudinary.com/dk0z4ums3/image/upload/v1677240659/attached_image/10-manfaat-jamur-kuping-bagi-kesehatan-yang-sayang-dilewatkan.jpg
564,30.0,3.5,0.2,4.0,Jamur merang segar,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/18/4d757a05-da96-4e08-9f32-3d899e031add.jpg
565,48.0,2.8,4.1,2.9,Jamur Putih (kulat putih),https://www.nahuby.sk/images/fotosutaz/2011/09/28/peter_stalnik_288950.jpg
566,48.0,1.9,3.2,2.8,Jamur sagu,https://www.teropongmalut.com/wp-content/uploads/2022/09/IMG-20220903-WA0037.jpg
567,30.0,1.9,0.1,5.5,Jamur tiram segar,https://asset.kompas.com/crops/3R88xEE7NLaT0rK6S_XENi_1zd8=/4x6:996x667/750x500/data/photo/2021/05/20/60a5f01d9e454.jpg
568,107.0,5.3,2.2,16.5,Jangang bintatoeng masakan,https://img-global.cpcdn.com/recipes/6c2521b843621d65/1200x630cq70/photo.jpg
569,31.0,1.2,0.3,7.1,Jantung Pisang segar,https://asset.kompas.com/crops/2zx51z9WAiu1a3cgaM959AQ3FfU=/0x0:1000x667/750x500/data/photo/2021/07/30/610382161a0ea.jpeg
570,500.0,1.2,25.1,67.3,Japilus,https://id-test-11.slatic.net/p/d809d741c919c2e26bf7e8d56c038b2a.jpg
